unique.id,country,location,site,observer,SamplingDate,year,month,day,lat,long,X,Y,depth_m,temp_C,management,habitat,no_quadrats,perc_hardcoral,perc_softcoral,perc_macroalgae,no_genera,no_colonies,no_bleached.cols,perc_bleached,simp.diversity,site.suscept2016,reefbase,bleach_intensity,DHWCummSUM1,average.dhw.90days,max.dhw.90days,dip.Statistic.sst,bimodality.coefficient,bimodality.ratio,n.h.spell.events_90Days,avg.high.spell.duration.90days,max.high.spell.duration.90days,avg.high.spell.rise.90days,avg.spell.peak,sd.spell.peak,avg.low.spell.duration.90dys,max.low.spell.duration.90dys,dhd_mmmplus1,CA1,Acropora.bi,Porites.massive.bi,Montipora.bi,Porites.branching.bi,Pocillopora.bi,Favites.bi,Galaxea.bi,Fungia.bi,Goniastrea.bi,Favia.bi,Pavona.bi,Echinopora.bi,Synarea.bi,Platygyra.bi,Seriatopora.bi,Diploastrea.bi,Millepora.bi,Isopora.bi,Heliopora.bi,Cyphastrea.bi,Hydnophora.bi,Montastrea.bi,Stylophora.bi,Astreopora.bi,Lobophyllia.bi,Leptastrea.bi,Coscinaraea.bi,Goniopora.bi,Leptoseris.bi,Pachyseris.bi,region,grp6.check,year2,DHWDate,date.difference
193,Australia,Ningaloo,Osprey 1,Shaun Wilson,2005-02-16,2016,5,2,-22.28751,113.81079,113.81079,-22.28751,1,1,no-take,lagoon,15,NA,NA,NA,16,98,4,4.08,0.77,28.81362486,1,0.583090379,0,0,0,0.057942058,0.491916881,0.970609038,2,8.5,12,0.204545451,27.01571368,0.638022343,2,2,0,0.190183725,0,0,0,0,7.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.357142857,0,0,0,0,0,0,0,0,0,0,Western Australia,2,0,NA,NA
194,Australia,Ningaloo,Osprey 4,Shaun Wilson,2005-02-16,2016,5,2,-22.20492,113.84399,113.84399,-22.20492,1,1,restricted,lagoon,13,NA,NA,NA,6,103,3,2.91,0.22,31.17405594,1,0.693481276,0,0,0,0.059448748,0.526072902,0.991019042,4,3,5,0.243333329,26.97941116,0.663960363,2,2,0,1.167444333,0.784929356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Western Australia,1,0,NA,NA
195,Australia,Kimberleys,Shenton Bluff,Shaun Wilson,3/29/16,2016,3,29,-16.47949,123.04073,123.04073,-16.47949,1,1,open,lagoon,13,NA,NA,NA,15,195,137,70.26,0.74,30.53286731,2,21.83150183,0,0,0,0.041877044,0.492320514,0.896114581,3,4.666666667,8,0.221249995,31.01912974,0.561741702,3.333333333,8,0,0.638250764,24.53781513,17.46031746,19.04761905,0,4.651162791,31.42857143,0,0,0,0,28.57142857,0,42.85714286,0,0,0,0,0,0,0,0,28.57142857,0,0,28.57142857,0,0,0,0,0,Western Australia,2,0,NA,NA
196,Australia,Kimberleys,Shenton Bluff (Pool),Shaun Wilson,3/29/16,2016,3,29,-16.47797,123.04456,123.04456,-16.47797,1,1,open,lagoon,14,NA,NA,NA,17,100,85,85,0.9,24.11491355,2,21,0,0,0,0.041877044,0.492320514,0.896114581,3,4.666666667,8,0.221249995,31.01912974,0.561741702,3.333333333,8,0,-0.334129295,10,25.21008403,33.33333333,0,14.28571429,21.42857143,23.80952381,42.85714286,19.04761905,20,14.28571429,0,0,0,0,0,0,0,0,16.66666667,28.57142857,0,42.85714286,0,23.80952381,0,0,14.28571429,0,0,Western Australia,3,0,NA,NA
197,Australia,Kimberleys,Catamaran Bay,Shaun Wilson,3/30/16,2016,3,30,-16.461496,123.030857,123.030857,-16.461496,2,1,open,lagoon,16,NA,NA,NA,16,115,76,66.09,0.9,26.95096213,2,16.39751553,0,0,0,0.042124544,0.493861634,0.920192543,3,5,8,0.221249995,31.01912974,0.561741702,3.333333333,8,0,0.103015956,27.47252747,14.28571429,18.57142857,0,0,0,14.28571429,12.24489796,14.28571429,13.63636364,42.85714286,0,0,24.48979592,42.85714286,0,0,0,0,0,0,0,0,0,15.07936508,0,0,0,0,0,Western Australia,3,0,NA,NA
198,Australia,Kimberleys,Jorrol,Shaun Wilson,3/31/16,2016,3,31,-16.429162,123.206166,123.206166,-16.429162,1,1,open,flat,5,NA,NA,NA,13,315,164,52.06,0.85,26.84089795,2,12.78911565,0,0,0,0.039491757,0.464687882,0.844794154,2,7,9,0.28714285,30.86291598,0.574853308,2.5,7,0,-0.037551377,9.714285714,17.46031746,14.28571429,13.1092437,0,12.36263736,30.15873016,21.9047619,3.673469388,14.93506494,0,0,0,10,0,0,0,0,0,9.523809524,0,0,0,0,26.19047619,0,0,0,0,0,Western Australia,4,0,NA,NA
199,Australia,Kimberleys,Jackson Is,Shaun Wilson,3/31/16,2016,3,31,-16.427489,123.088577,123.088577,-16.427489,1,1,open,lagoon,17,NA,NA,NA,15,140,56,40,0.85,28.32435848,2,13.06122449,0,0,0,0.038736264,0.506257684,0.91155002,3,6,13,0.22666666,30.86999931,0.595203033,5,8,0,0.109774823,14.28571429,30.76923077,9.022556391,42.85714286,0,10.98901099,0,42.85714286,0,11.42857143,0,0,0,0,0,0,7.142857143,0,0,0,0,0,42.85714286,0,11.42857143,0,0,0,0,0,Western Australia,3,0,NA,NA
200,India,Andamans,South Button,Vardhan Patankar,2005-07-16,2016,5,7,12.22348056,93.02086667,93.02086667,12.22348056,18,7,no-take,bank,30,17.3,2.97,7.76,37,979,496,50.66,0.87,21.49813925,2,14.22734569,38.36999914,0.421648342,4.149999907,0.047962868,0.619176473,0.636490116,1,12,12,0.164999997,29.5486357,1.321410817,5,9,0,-0.432344028,32.8042328,17.95918367,14.28571429,11.94029851,71.42857143,15.81632653,25,71.42857143,13.63636364,11.9047619,8.1232493,14.28571429,8.214285714,12.24489796,71.42857143,0.806451613,0,0,0,0,14.28571429,10.38961039,8.571428571,35.71428571,22.44897959,30.6122449,4.761904762,42.85714286,15.96638655,5.238095238,Maldives/India,5,4.149999907,2005-07-16,0
201,India,Andamans,Sharkally,Vardhan Patankar,2005-09-16,2016,5,9,12.06396667,93.05894444,93.05894444,12.06396667,16,6,no-take,bank,30,14.73,4.19,9.13,35,743,386,51.95,0.84,18.91088988,1,11.70928668,44.14999902,0.485164824,4.329999903,0.048956662,0.609259976,0.675992476,1,12,12,0.167999996,29.64499934,1.235917792,10,10,0,-1.011716938,9.523809524,16.15487316,14.28571429,12.24489796,71.42857143,16.74876847,14.28571429,0,20.08928571,23.21428571,13.33333333,14.28571429,26.19047619,14.28571429,0,2.244116037,0,35.71428571,0,0,19.84126984,40.47619048,0,25.3968254,14.28571429,7.142857143,16.66666667,0,15.87301587,13.87755102,Maldives/India,5,4.329999903,2005-09-16,0
202,India,Andamans,Emli dera,Vardhan Patankar,2005-10-16,2016,5,10,12.196075,93.08474444,93.08474444,12.196075,12,8,no-take,bank,30,16.3,2.95,8.72,31,444,316,71.17,0.89,22.78493386,2,20.52767053,45.28999899,0.497692297,4.319999903,0.051043751,0.627138758,0.645150649,1,13,13,0.127499999,29.63043412,1.301483314,5,9,0,-1.14172736,64.93506494,30.82706767,20.40816327,71.42857143,31.86813187,22.44897959,0,0,11.33004926,13.57142857,14.28571429,14.28571429,14.28571429,14.28571429,0,7.321428571,0,0,0,42.85714286,19.84126984,40.81632653,0,32.77310924,7.142857143,8.571428571,12.5,0,17.85714286,7.142857143,Maldives/India,5,4.319999903,2005-10-16,0
203,India,Andamans,Minerva,Vardhan Patankar,5/13/16,2016,5,13,12.01263333,93.08330833,93.08330833,12.01263333,14,7,no-take,bank,30,14.14,4.81,6.39,39,727,595,81.84,0.93,28.40876631,3,45.09726862,55.98999875,0.615274712,5.039999887,0.045412921,0.639527984,0.707147501,1,13,13,0.168571423,29.7808689,1.321617137,3.333333333,8,0,-0.464512622,53.15614618,0,63.63636364,0,71.42857143,27.14285714,25.71428571,71.42857143,21.42857143,51.05386417,60.51948052,32.03463203,0,45.71428571,0,0,0,35.71428571,0,0,45.91836735,19.78021978,60,17.20116618,49.35064935,42.85714286,63.003663,71.42857143,0.840336134,45.91836735,Maldives/India,5,5.039999887,5/13/16,0
204,India,Andamans,Chester island,Vardhan Patankar,5/16/16,2016,5,16,11.58453611,92.57640556,92.57640556,11.58453611,6,6,no-take,lagoon,30,21.77,4.6,5.91,28,782,689,88.11,0.82,26.71494397,3,40.61015711,13.66999969,0.150219777,1.749999961,0.068957888,0.683701999,1.103414454,1,19,19,0.123333332,30.11208266,1.197740525,2,6,0,-0.357586755,35.85164835,37.76223776,0,24.09381663,85.71428571,27.5862069,50,46.93877551,29.78723404,24.81203008,60.71428571,14.28571429,50.49833887,71.42857143,77.18253968,0,0,0,0,0,0,14.28571429,71.42857143,39.28571429,26.31578947,7.142857143,55.95238095,0,60,0,Maldives/India,5,1.749999961,5/16/16,0
205,India,Andamans,Red skin,Vardhan Patankar,5/18/16,2016,5,18,11.57440833,92.59399444,92.59399444,11.57440833,9,6,no-take,lagoon,30,20.64,4.32,6.37,35,870,750,86.21,0.83,25.71165895,2,35.32019704,17.50999961,0.192417578,1.919999957,0.068957888,0.692625707,1.190937576,2,8,9,0.112727271,30.19130367,1.158585729,2.5,6,0,-0.830356324,52.88753799,24.74725275,63.63636364,71.42857143,23.21428571,19.64285714,16.32653061,71.42857143,28.84615385,41.53439153,75,32.03463203,27.38095238,57.14285714,19.04761905,0,0,0,0,0,28.57142857,14.28571429,52.38095238,42.85714286,31.25,0,54.6031746,0,14.28571429,71.42857143,Maldives/India,5,1.919999957,5/18/16,0
206,India,Andamans,Tarmugli,Vardhan Patankar,5/19/16,2016,5,19,11.582725,92.56810278,92.56810278,11.582725,10,7,no-take,lagoon,30,12.37,4.31,7.05,41,630,509,80.79,0.93,26.47403386,3,39.50113379,19.42999957,0.213516479,1.919999957,0.068957888,0.694048706,1.248396911,2,8.5,9,0.112727271,30.19130367,1.158585729,3.333333333,5,0,-0.453808643,52.88753799,34.65346535,60.2484472,51.42857143,42.85714286,19.64285714,14.28571429,71.42857143,29.13165266,34.74025974,75,32.03463203,26.37362637,57.14285714,19.04761905,0,0,14.28571429,0,0,28.57142857,14.28571429,52.38095238,42.85714286,31.25,0,54.6031746,28.57142857,14.28571429,71.42857143,Maldives/India,5,1.919999957,5/19/16,0
207,India,Andamans,Pilot reef,Vardhan Patankar,2005-09-16,2016,5,9,12.04776389,93.00561944,93.00561944,12.04776389,10,6,no-take,lagoon,29,11.18,4.33,6.05,31,540,392,72.59,0.92,27.59245451,2,35.63492063,37.44999916,0.411538452,3.839999914,0.041729646,0.605931672,0.715612716,1,12,12,0.204999995,29.61857076,1.237252112,10,10,0,-0.70810171,16.07142857,16.07142857,14.28571429,4.329004329,71.42857143,16.32653061,14.28571429,0,48.80952381,42.85714286,43.40659341,0,0,33.92857143,0,14.28571429,0,0,0,0,53.57142857,34.28571429,0,28.57142857,42.85714286,23.21428571,26.53061224,71.42857143,6.12244898,40.33613445,Maldives/India,5,3.839999914,2005-09-16,0
208,India,Lakshadweeps,Japanese Garden shallow,Rohan Arthur,2005-02-16,2016,5,2,10.849491,72.195516,72.195516,10.849491,7.5,17,open,lagoon,20,23.45,5.1,0.1,24,183,141,77.05,0.77,25.77550278,2,29.50819672,3.989999911,0.043846153,1.189999973,0.07052226,0.529335738,0.895792997,2,9,12,0.226999996,29.81846087,0.72111408,1.428571429,4,0,-0.92366011,17.14285714,31.29251701,0,0,23.21428571,41.07142857,0,66.66666667,57.14285714,53.96825397,14.28571429,0,0,25.71428571,0,0,14.28571429,0,0,14.28571429,14.28571429,50,0,22.85714286,23.80952381,28.57142857,0,3.571428571,0,0,Maldives/India,6,1.189999973,2005-02-16,0
209,India,Lakshadweeps,Japanese Garden,Rohan Arthur,2005-02-16,2016,5,2,10.849491,72.195516,72.195516,10.849491,16,18,open,bank,20,23.6,8.45,0,24,206,173,83.98,0.84,25.57539425,2,27.80859917,3.989999911,0.043846153,1.189999973,0.07052226,0.529335738,0.895792997,2,9,12,0.226999996,29.81846087,0.72111408,1.428571429,4,0,-1.110502189,0,30.75396825,28.57142857,14.28571429,0,18.68131868,71.42857143,42.85714286,23.97959184,42.85714286,9.523809524,0,0,0,0,0,0,14.28571429,0,0,0,33.33333333,0,42.85714286,0,35.71428571,0,11.42857143,0,21.42857143,Maldives/India,5,1.189999973,2005-02-16,0
210,India,Lakshadweeps,Kayani's Reef shallow,Shreya Yadav,2005-06-16,2016,5,6,11.13315,72.719498,72.719498,11.13315,7,18,open,lagoon,20,17.15,2,3,18,200,184,92,0.83,28.9197802,3,40.78571429,10.92999976,0.120109887,2.009999955,0.044182622,0.502898722,0.830522375,1,10,10,0.138333332,29.8742301,0.688971235,2.5,7,0,-0.928690383,42.85714286,28.23129252,0,0,35.02304147,71.42857143,0,71.42857143,47.21549637,42.85714286,0,35.71428571,0,71.42857143,0,0,0,71.42857143,0,0,42.85714286,33.33333333,0,71.42857143,14.28571429,30.35714286,0,0,10.71428571,0,Maldives/India,5,2.009999955,2005-06-16,0
211,India,Lakshadweeps,Kayani's Reef,Shreya Yadav,2005-06-16,2016,5,6,11.13315,72.719498,72.719498,11.13315,15,18,open,bank,19,28.16,1.8,NA,20,236,213,90.25,0.82,27.46542537,3,48.18401937,10.92999976,0.120109887,2.009999955,0.044182622,0.502898722,0.830522375,1,10,10,0.138333332,29.8742301,0.688971235,2.5,7,0,-1.149442071,53.06122449,54.47619048,57.14285714,0,34.92063492,68.25396825,0,38.0952381,40.43126685,23.80952381,0,28.57142857,0,57.14285714,0,0,0,71.42857143,0,0,0,33.33333333,0,67.85714286,0,42.85714286,0,0,28.57142857,71.42857143,Maldives/India,5,2.009999955,2005-06-16,0
212,India,Lakshadweeps,Three Buoys shallow,Shreya Yadav,2005-06-16,2016,5,6,11.128612,72.734578,72.734578,11.128612,8,15,open,lagoon,20,18.3,6.33,NA,15,150,140,93.33,0.82,27.54681303,3,39.80952381,10.92999976,0.120109887,2.009999955,0.044182622,0.502898722,0.830522375,1,10,10,0.138333332,29.8742301,0.688971235,2.5,7,0,-1.082693341,38.7755102,47.16981132,47.61904762,0,43.95604396,36.36363636,0,0,33.67346939,19.04761905,0,0,0,35.71428571,0,0,0,0,0,0,33.33333333,25,0,46.93877551,14.28571429,14.28571429,0,57.14285714,57.14285714,0,Maldives/India,5,2.009999955,2005-06-16,0
213,India,Lakshadweeps,Three Buoys,Shreya Yadav,2005-06-16,2016,5,6,11.128612,72.734578,72.734578,11.128612,15,19,open,bank,20,22.2,2.25,2.5,16,136,122,89.71,0.75,27.32264218,3,43.27731092,10.92999976,0.120109887,2.009999955,0.044182622,0.502898722,0.830522375,1,10,10,0.138333332,29.8742301,0.688971235,2.5,7,0,-1.176051385,51.42857143,44.26229508,71.42857143,0,25.3968254,30.95238095,0,71.42857143,53.24675325,28.57142857,71.42857143,0,0,28.57142857,0,0,0,0,0,0,71.42857143,0,0,65.30612245,14.28571429,71.42857143,0,0,64.28571429,0,Maldives/India,5,2.009999955,2005-06-16,0
214,India,Lakshadweeps,Manta Point shallow,Rohan Arthur,2005-03-16,2016,5,3,10.917169,72.299195,72.299195,10.917169,8,19,open,lagoon,20,24.2,0.55,0.1,24,401,329,82.04,0.85,26.15913616,3,32.66832918,7.919999826,0.087032965,1.659999963,0.060339659,0.532511037,0.864089442,3,3.333333333,7,0.248333328,29.82583267,0.720892648,1.666666667,5,0,-1.000964405,32.14285714,38.05970149,8.163265306,0,21.11801242,30.35714286,50,57.14285714,39.38223938,30.95238095,11.9047619,0,0,30.43478261,0,0,0,71.42857143,0,9.523809524,21.11801242,42.85714286,0,31.25,0,28.57142857,0,7.142857143,0,14.28571429,Maldives/India,5,1.659999963,2005-03-16,0
215,India,Lakshadweeps,Manta Point,Rohan Arthur,2005-03-16,2016,5,3,10.917169,72.299195,72.299195,10.917169,15,17,open,bank,20,37.9,2.95,0,21,261,199,76.25,0.76,25.42783556,2,27.09359606,7.919999826,0.087032965,1.659999963,0.060339659,0.532511037,0.864089442,3,3.333333333,7,0.248333328,29.82583267,0.720892648,1.666666667,5,0,-1.225190727,4.761904762,26.87651332,12.5,0,21.42857143,26.28571429,71.42857143,0,28.57142857,48.21428571,19.04761905,42.85714286,0,25,0,0,0,0,0,0,0,38.0952381,0,71.42857143,0,31.42857143,0,14.28571429,0,0,Maldives/India,5,1.659999963,2005-03-16,0
216,India,Lakshadweeps,Cheriyam Reef shallow,Shreya Yadav,2005-11-16,2016,5,11,10.144777,73.665633,73.665633,10.144777,7,14,open,lagoon,20,8.25,NA,NA,4,78,65,83.33,0.07,22.7324161,3,39.19413919,61.57999862,0.676703282,4.329999903,0.048494983,0.568446089,0.921603197,1,10,10,0.125999998,30.37559932,0.715344189,3.333333333,7,0,-1.790081899,71.42857143,38.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.42857143,0,0,0,0,0,0,Maldives/India,6,4.329999903,2005-11-16,0
217,India,Lakshadweeps,Cheriyam Reef,Shreya Yadav,2005-11-16,2016,5,11,10.144777,73.665633,73.665633,10.144777,15,19,open,bank,19,32.08,2.75,1.67,13,281,261,92.88,0.35,23.53480407,3,57.0920183,61.57999862,0.676703282,4.329999903,0.048494983,0.568446089,0.921603197,1,10,10,0.125999998,30.37559932,0.715344189,3.333333333,7,0,-1.695392871,0,61.28826531,64.28571429,0,21.42857143,71.42857143,0,0,40.21164021,33.33333333,42.85714286,57.14285714,0,0,0,0,0,71.42857143,0,0,0,0,0,0,0,14.28571429,0,0,0,20.63492063,Maldives/India,6,4.329999903,2005-11-16,0
218,India,Lakshadweeps,Kadmat Lagoon,Shreya Yadav,2005-08-16,2016,5,8,11.128612,72.734578,72.734578,11.128612,3,13,open,lagoon,12,65.67,NA,2,3,43,39,90.7,0.32,30.37626654,3,45.18272425,15.46999965,0.169999996,2.359999947,0.044182622,0.505314163,0.857664252,1,11,11,0.111666665,29.91481415,0.719419464,2.5,7,0,1.065025803,50.20408163,25,0,21.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maldives/India,1,2.359999947,2005-08-16,0
219,India,Lakshadweeps,The Cave shallow,Shreya Yadav,2005-08-16,2016,5,8,11.207155,72.749733,72.749733,11.207155,7,17,open,lagoon,20,10.3,1,3.58,15,155,132,85.16,0.76,28.24453947,3,32.71889401,12.61999972,0.138681316,2.019999955,0.054999457,0.511551137,0.89031717,1,11,11,0.174999998,29.78346087,0.743999674,1.666666667,5,0,-1.046304355,45.23809524,35.50420168,20.40816327,64.28571429,22.85714286,50,0,46.42857143,19.04761905,71.42857143,0,0,0,71.42857143,0,0,0,0,0,0,14.28571429,20.40816327,0,71.42857143,0,28.57142857,0,0,23.80952381,0,Maldives/India,5,2.019999955,2005-08-16,0
220,India,Lakshadweeps,The Cave,Shreya Yadav,2005-08-16,2016,5,8,11.207155,72.749733,72.749733,11.207155,15,19,open,bank,20,29.9,2.5,1,11,118,108,91.53,0.64,25.66736325,3,44.18886199,12.61999972,0.138681316,2.019999955,0.054999457,0.511551137,0.89031717,1,11,11,0.174999998,29.78346087,0.743999674,1.666666667,5,0,-1.368561984,42.85714286,48.40085288,48.80952381,0,25,71.42857143,0,0,24.10714286,0,0,0,0,57.14285714,0,14.28571429,0,71.42857143,0,0,0,0,0,0,0,28.57142857,0,0,0,39.28571429,Maldives/India,6,2.019999955,2005-08-16,0
221,India,Lakshadweeps,Potato Patch shallow,Shreya Yadav,2005-07-16,2016,5,7,11.213997,72.779775,72.779775,11.213997,7,16,open,lagoon,20,18.45,3.33,3,11,94,70,74.47,0.83,27.73640091,2,28.72340426,10.15999977,0.111648349,1.79999996,0.050094051,0.500674523,0.864883958,1,10,10,0.145999998,29.77599933,0.742383533,1.666666667,5,0,-0.839622087,2.857142857,34.76190476,0,0,20,36.73469388,0,71.42857143,14.28571429,0,48.57142857,0,0,71.42857143,0,0,0,0,0,0,11.42857143,67.85714286,0,0,0,14.28571429,0,0,0,0,Maldives/India,5,1.79999996,2005-07-16,0
222,India,Lakshadweeps,Potato Patch,Shreya Yadav,2005-07-16,2016,5,7,11.213997,72.779775,72.779775,11.213997,15,17,open,bank,20,27.5,1.71,1.67,13,71,58,81.69,0.83,25.67696563,3,35.81488934,10.15999977,0.111648349,1.79999996,0.050094051,0.500674523,0.864883958,1,10,10,0.145999998,29.77599933,0.742383533,1.666666667,5,0,-0.976949349,20,33.33333333,0,28.57142857,28.57142857,0,0,0,45.05494505,0,52.38095238,0,0,0,0,0,0,0,0,0,7.142857143,71.42857143,0,71.42857143,0,60.71428571,0,10.71428571,0,0,Maldives/India,5,1.79999996,2005-07-16,0
223,India,Lakshadweeps,Jetty Point shallow,Shreya Yadav,5/13/16,2016,5,13,10.073038,73.649454,73.649454,10.073038,7,18,open,lagoon,20,22.55,1.5,1,11,243,226,93,0.63,36.30701924,3,55.90828924,70.34999843,0.773076906,4.659999896,0.053194952,0.583258608,0.981707724,3,3.666666667,8,0.263333328,30.43999932,0.722605225,2.5,5,0,-0.337830656,71.42857143,44.08163265,0,0,63.39937435,0,0,14.28571429,19.04761905,0,0,0,0,0,0,14.28571429,0,71.03174603,0,0,14.28571429,0,0,0,0,21.42857143,0,0,2.678571429,0,Maldives/India,5,4.659999896,5/13/16,0
224,India,Lakshadweeps,Jetty Point,Shreya Yadav,5/13/16,2016,5,13,10.073038,73.649454,73.649454,10.073038,15,19,open,bank,20,26.6,1.64,1.5,12,194,165,85.05,0.71,26.72756472,3,48.60088365,70.34999843,0.773076906,4.659999896,0.053194952,0.583258608,0.981707724,3,3.666666667,8,0.263333328,30.43999932,0.722605225,2.5,5,0,-1.268082098,71.42857143,55.50595238,71.42857143,0,56.49350649,71.42857143,0,71.42857143,60.50420168,0,0,0,0,0,0,0,0,71.42857143,0,0,0,71.42857143,0,0,71.42857143,0,0,0,6.19047619,17.85714286,Maldives/India,5,4.659999896,5/13/16,0
225,India,Lakshadweeps,Kalpeni Lagoon,Shreya Yadav,2005-11-16,2016,5,11,10.091129,73.640065,73.640065,10.091129,3,16,open,lagoon,20,39.3,1,5.83,11,115,104,90.43,0.77,27.88050584,2,38.50931677,61.21999863,0.672747238,4.269999905,0.04867939,0.57692092,0.937833514,2,5,9,0.238333328,30.37846086,0.732992166,2.5,7,0,-0.557623898,67.85714286,71.42857143,0,0,0,14.28571429,0,85.71428571,35.31746032,14.28571429,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,34.36293436,30,0,0,35.71428571,0,Maldives/India,5,4.269999905,2005-11-16,0
226,India,Lakshadweeps,Black Tangs,Rohan Arthur,4/30/16,2016,4,30,10.576632,72.627123,72.627123,10.576632,15,21,open,bank,20,30.85,2.65,0,19,319,197,61.76,0.83,26.6644142,2,18.67442902,4.559999898,0.050109889,0.839999981,0.049007444,0.493229114,0.776951866,1,12,12,0.197499996,29.98538395,0.704024023,3.333333333,6,0,-0.853784256,0,31.9047619,19.48051948,6.493506494,22.22222222,25.51020408,0,46.42857143,4.264392324,28.57142857,22.07792208,0,0,26.31578947,0,0,0,0,0,0,14.28571429,31.42857143,0,0,0,0,0,0,7.142857143,0,Maldives/India,5,0.839999981,4/30/16,0
227,India,Lakshadweeps,Secretariat shallow,Rohan Arthur,4/29/16,2016,4,29,10.556449,72.644166,72.644166,10.556449,7,19,open,lagoon,20,25.05,1.2,0,20,221,180,81.45,0.92,28.48060188,3,31.02779573,3.719999917,0.04087912,0.639999986,0.049007444,0.506312258,0.777579616,1,11,11,0.198571424,29.93592526,0.709654609,3.333333333,5,0,-0.351139678,10.20408163,32,41.55844156,33.14285714,18.06722689,26.19047619,0,47.61904762,33.08270677,61.9047619,19.84126984,0,0,45.91836735,0,0,0,52.38095238,0,0,42.85714286,39.28571429,0,57.14285714,27.55102041,32.14285714,0,0,0,0,Maldives/India,5,0.639999986,4/29/16,0
228,India,Lakshadweeps,Secretariat,Rohan Arthur,4/29/16,2016,4,29,10.556449,72.644166,72.644166,10.556449,15,17,open,bank,20,38.55,0.8,0,20,203,178,87.68,0.88,28.14179119,2,32.30119634,3.719999917,0.04087912,0.639999986,0.049007444,0.506312258,0.777579616,1,11,11,0.198571424,29.93592526,0.709654609,3.333333333,5,0,-0.615000485,39.28571429,37.78801843,39.53488372,0,27.5862069,16.48351648,0,71.42857143,20.63492063,57.14285714,22.85714286,0,0,0,0,0,0,35.71428571,0,0,33.33333333,19.04761905,0,0,44.28571429,17.85714286,0,0,71.42857143,0,Maldives/India,5,0.639999986,4/29/16,0
229,India,Lakshadweeps,Lighthouse Point shallow,Shreya Yadav,5/13/16,2016,5,13,10.08324,73.65011,73.65011,10.08324,7,18,open,lagoon,20,14.15,1.75,2.5,8,131,120,91.6,0.7,36.69975358,3,59.21483097,70.83999842,0.778461521,4.529999899,0.060989011,0.592268973,1.007612362,2,5,8,0.111666665,30.44999932,0.720952636,2.5,5,0,-0.197182913,71.42857143,36.9047619,0,0,67.07021792,0,0,0,17.14285714,0,0,0,0,0,0,0,0,71.04247104,0,0,28.57142857,0,0,0,0,14.28571429,0,0,0,0,Maldives/India,5,4.529999899,5/13/16,0
230,India,Lakshadweeps,Lighthouse Point,Shreya Yadav,5/13/16,2016,5,13,10.08324,73.65011,73.65011,10.08324,15,18,open,bank,20,32.35,2.62,1,14,153,138,90.2,0.79,29.02473939,3,53.68814192,70.83999842,0.778461521,4.529999899,0.060989011,0.592268973,1.007612362,2,5,8,0.111666665,30.44999932,0.720952636,2.5,5,0,-0.929264444,70.32967033,56.63265306,71.42857143,0,62.77056277,71.42857143,0,71.42857143,46.75324675,0,14.28571429,0,0,0,0,0,0,71.42857143,0,0,0,71.42857143,0,0,0,14.28571429,0,0,17.29323308,71.42857143,Maldives/India,5,4.529999899,5/13/16,0
231,India,Lakshadweeps,South of Cheriyam Reef shallow,Shreya Yadav,2005-11-16,2016,5,11,10.08324,73.65011,73.65011,10.08324,7,19,open,lagoon,20,19.35,2.5,2.57,15,199,181,90.95,0.34,23.50238584,3,43.79038047,61.94999861,0.680769216,4.159999907,0.05978767,0.583860596,0.957061357,1,10,10,0.098333332,30.38458266,0.737250924,3,7,0,-1.656982068,0,43.65572316,51.42857143,0,28.57142857,64.28571429,0,71.42857143,49.35064935,0,0,28.57142857,0,0,0,14.28571429,0,71.42857143,0,0,14.28571429,0,0,71.42857143,0,7.142857143,0,0,0,9.523809524,Maldives/India,6,4.159999907,2005-11-16,0
232,India,Lakshadweeps,South of Cheriyam Reef,Shreya Yadav,2005-11-16,2016,5,11,10.08324,73.65011,73.65011,10.08324,15,17,open,bank,20,38.65,2,1.2,9,162,153,94.44,0.62,24.81024679,3,55.99647266,61.94999861,0.680769216,4.159999907,0.05978767,0.583860596,0.957061357,1,10,10,0.098333332,30.38458266,0.737250924,3,7,0,-1.399145109,71.42857143,55.60675883,67.42857143,0,35.71428571,67.34693878,0,0,54.16666667,0,28.57142857,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857,Maldives/India,6,4.159999907,2005-11-16,0
236,Indonesia,Lombok,Gili Sulat Core,Austin Humphries,2007-01-16,2016,7,1,-8.337325,116.7238611,116.7238611,-8.337325,5,NA,no-take,crest,10,58,0,0.5,14,72,46,63.89,0.87,28.63381235,3,36.70634921,558.2199875,6.134285577,8.419999812,0.027472527,0.605397666,0,4,4.25,7,0.175454543,30.13416599,0.453018049,5,7,0,0.011728305,30.35714286,36.50793651,0,0,14.28571429,46.93877551,0,71.42857143,0,25.71428571,20.40816327,0,0,0,0,0,0,0,0,0,0,0,0,57.14285714,71.42857143,0,0,35.71428571,0,0,Indonesia,3,8.419999812,2006-11-16,20
